"","RCT","IPSW","IPSW.norm","Stratification.n.10","G.formula","AIPSW","CW","ACW","n","m","param_RCT","outcome"
"18",14.0630215522069,23.1546134750617,32.0891937866091,25.3797313660238,27.5548220015193,27.57006116866,33.3230476878353,27.5817221250653,1000,49000,"correct","correct"
"19",16.9982191883191,21.5356579900764,26.1158928640979,26.1058571449219,27.193865864136,27.1039668617094,26.4150830135655,27.1106749650898,1000,49000,"correct","correct"
"20",12.3167346481664,23.252863979489,20.9747106124002,24.713807359295,27.4937883036045,27.4561246557914,22.3875875385049,27.4684581202386,1000,49000,"correct","correct"
"21",12.3193680219286,25.8611924927113,28.8456567646405,27.228934881627,27.3631594311009,27.3768125431215,31.0177125147828,27.4470851101182,1000,49000,"correct","correct"
"22",15.2000989746683,25.4674423286169,24.7185841282656,25.3715262560824,27.1055949057362,27.0676051702404,24.2032337372021,27.070754600599,1000,49000,"correct","correct"
"23",11.5663255423191,25.7782961588052,26.9509261167671,26.2142579617657,27.1524201085725,27.2130115314056,27.6184237308131,27.242239406917,1000,49000,"correct","correct"
"24",16.4100769121036,23.0115500251715,31.1131863203422,26.1627085566759,27.7033817358191,27.7437661468701,32.0355929730341,27.7391381570482,1000,49000,"correct","correct"
"25",9.8168848418618,29.1350287389885,26.0593503560813,27.1899122977185,27.7248134288887,27.7413885185064,27.2512305733473,27.7535374934876,1000,49000,"correct","correct"
"26",14.8675628218228,24.3724982252482,27.8132627402409,27.8063023367115,27.1410300886508,27.1753766294017,28.4911390892027,27.2043064794755,1000,49000,"correct","correct"
"27",12.8171112981353,24.7864860190471,26.4766172806368,24.7516084284104,27.19864081256,27.0649427213384,28.4809401257201,27.0576696978645,1000,49000,"correct","correct"
"28",14.8110776373126,27.7962171999552,28.9886493098277,26.6638389894523,27.2549017287946,27.3476381795487,30.3187175110222,27.3519253850353,1000,49000,"correct","correct"
"29",17.6582194190571,28.1402769236295,32.098514447481,27.4952686869004,27.1954899562071,27.1526166312921,32.4453132496862,27.1656095004658,1000,49000,"correct","correct"
"30",17.2542945679596,30.9777936476791,31.0423755487688,27.6402087066871,27.4307740902638,27.2860062870628,30.7760218404177,27.3184764836786,1000,49000,"correct","correct"
"31",14.4567922853038,31.3806339202005,27.9463913905861,25.648639799949,27.6316513748785,27.5371079543649,29.0976319317883,27.4765480141703,1000,49000,"correct","correct"
"32",12.983737526125,29.5256111520401,24.8663081558445,25.4319465771293,26.997764810178,26.9286248830333,25.7004463764142,26.9247086476424,1000,49000,"correct","correct"
"33",17.115646514578,26.7146872220029,31.5957842731769,28.1060243922301,27.4421077792257,27.4025594021078,31.882429256068,27.3366565595048,1000,49000,"correct","correct"
"34",13.0093447806476,22.7875080160439,28.2946584178293,27.639067072154,27.8136884356603,27.8292144689927,29.2642412104456,27.9392851343158,1000,49000,"correct","correct"
"35",13.8608697660477,22.6976822105917,22.9952366004657,25.415284635581,27.3966084193707,27.4885637818786,25.0929510370077,27.4151547824863,1000,49000,"correct","correct"
"36",15.3803838034008,26.3975772139632,26.9255350176818,26.1596558946232,27.2202193897389,27.2026123272343,28.1591897029378,27.1834137583277,1000,49000,"correct","correct"
"37",16.2604568092282,24.1846095320906,25.1959690058407,26.3312327277999,27.4386259111237,27.5005863467007,25.1403151782484,27.4978333353543,1000,49000,"correct","correct"
"38",13.8543062255668,25.8364371656597,27.2388113245684,25.7286070144889,27.2205430751119,27.3432705309715,27.506721340053,27.3234774011627,1000,49000,"correct","correct"
"39",14.8416910445533,25.1140379002219,25.4290911550763,28.6297131383129,27.8833737182642,27.9281287242307,24.9236895846785,27.8560586029281,1000,49000,"correct","correct"
"40",16.7347615009389,30.0650991591406,34.0072229316301,28.26335244897,27.8792880427639,27.9438369500974,34.7370338488895,27.9513348974886,1000,49000,"correct","correct"
"41",14.3705896916516,27.9281693638248,23.0180991971585,25.4520973907099,26.8716688763174,26.8847408463435,23.4426983592914,26.7867911044976,1000,49000,"correct","correct"
"42",16.1889863490588,26.8759261991958,28.2457113413977,26.4066936018684,27.4270310457372,27.4420694438379,28.7701552425708,27.4535861281805,1000,49000,"correct","correct"
"43",13.3939059216206,26.2275536499171,25.963795248271,23.8028377500041,27.0153148633805,27.1200376401883,27.1298684684198,27.1264037277929,1000,49000,"correct","correct"
"44",15.6818996660123,24.7377252800491,27.221718193595,26.4631472390035,27.4852887629599,27.4542476517485,27.7918545572165,27.4744008701816,1000,49000,"correct","correct"
"45",16.8334383882484,27.9550594181261,29.8043896538847,26.3144260514457,27.1959271774079,27.2183993249313,29.7005496847893,27.2233098288101,1000,49000,"correct","correct"
"46",14.7532507096806,20.7103664353932,28.2762401311694,25.6544614090913,27.3872709248928,27.4260386025399,28.9913101395964,27.434032186074,1000,49000,"correct","correct"
"47",13.1855246281623,27.6360120469571,22.6380593696382,27.1017140800296,27.2494226611875,27.192223873424,22.7971976584253,27.1653491224695,1000,49000,"correct","correct"
"48",14.9388793698226,24.4939662574608,27.2294689122644,26.5748781483159,27.4621610299011,27.3446734628098,28.002793720946,27.2912552469413,1000,49000,"correct","correct"
"49",17.6100049751315,30.2475697253344,30.7486248482228,27.1137341030183,27.4491398395417,27.6015317517297,29.2947980828596,27.5352840844816,1000,49000,"correct","correct"
"50",15.5794403198703,26.1795938470105,31.066171208849,28.384183346407,26.9785297775004,26.8764468304307,28.7943640615235,26.9917351146298,1000,49000,"correct","correct"
"51",14.8498033387267,29.7168339093925,30.84831300941,26.7355008729096,27.2835470902092,27.2295644009729,30.8232434172035,27.2060766905342,1000,49000,"correct","correct"
"52",15.0689342574475,26.8467654373805,27.6876847147348,29.0161855653775,27.601906482537,27.574331277351,27.0359146798618,27.5533030778742,1000,49000,"correct","correct"
"53",15.3408429181492,29.3761204506679,30.0777841877105,27.8016230728169,27.4912488171909,27.4383324383391,29.4523471270837,27.4000312292466,1000,49000,"correct","correct"
"54",11.5914499627732,21.6759452824915,23.2805421677255,26.4390310579229,27.1702095550357,27.0785763747001,24.6968458835078,27.0329952577731,1000,49000,"correct","correct"
"55",12.8318221941241,25.6113794662577,25.3607207661317,27.7572201103835,27.3820393127154,27.4563289006284,24.1998132692127,27.4858573146501,1000,49000,"correct","correct"
"56",15.1403197391681,27.1742738108094,26.1129719863248,28.8649553805291,27.2794323808786,27.3492116450668,26.9705771446358,27.4475420032325,1000,49000,"correct","correct"
"57",14.4305718595858,24.1730660511881,26.6436038702002,27.4188646132713,27.3600764179619,27.3683297251861,25.8023775643526,27.3798832198492,1000,49000,"correct","correct"
"58",13.4994011763812,22.9629665836509,25.1485861623073,26.3610055626101,27.694915266286,27.6428511738438,26.4913452746849,27.6166690688985,1000,49000,"correct","correct"
"59",17.0417616615085,27.6266020337108,30.091266461218,30.1018638780294,27.9646075216135,27.9667428130321,29.0738086863414,27.9807630023682,1000,49000,"correct","correct"
"60",16.7832104621226,28.773463739507,26.2428243245589,27.9402794303363,27.5551075834676,27.5378180969291,27.122363221337,27.5373250539894,1000,49000,"correct","correct"
"61",14.2670263375437,29.6895224369877,29.5373982799321,27.6960237291066,27.4279728738857,27.4064769674707,27.1248992633464,27.4176697443137,1000,49000,"correct","correct"
"62",13.0962544966803,25.7977501644593,26.830332539039,25.9205632076605,27.0448083663817,27.0129801486582,26.2644933796488,27.0612746098381,1000,49000,"correct","correct"
"63",15.6110089894731,22.5169885024724,26.4378688608011,24.8106103161154,27.0546418056,27.1678542248751,26.7450596743329,27.1645894425399,1000,49000,"correct","correct"
"64",13.2680901205654,26.1084761433374,23.5835677924091,26.5534306070747,27.5833418737429,27.5174085423521,23.763040852306,27.5078175810162,1000,49000,"correct","correct"
"65",10.6201547397706,34.0824355023979,23.1024059055574,28.0771586906861,27.2840905598126,27.3095874959543,24.8021531486151,27.3142822252081,1000,49000,"correct","correct"
"66",12.7006491052945,31.9732936697671,24.6232310533226,27.4882395114378,27.5812220441426,27.5906390943233,24.1526328731403,27.6228952048515,1000,49000,"correct","correct"
"67",12.8909911992542,29.2637409846386,24.748868539882,28.0459260889234,27.3427902168777,27.449865690446,24.6217760329507,27.4691258999178,1000,49000,"correct","correct"
"68",13.234088467057,30.1001973047745,28.5027272071055,27.1818856501562,27.054856337963,27.004699599073,27.8528468504113,27.0359854821732,1000,49000,"correct","correct"
"69",15.5003716564003,31.4928519995647,30.9609250785751,29.3354512023408,27.5153895146688,27.552637651515,29.9756993423342,27.551622342556,1000,49000,"correct","correct"
"70",12.854974439407,28.3610649148137,31.1246771270116,27.711630271521,27.4827835071417,27.5030553063497,30.1694768394141,27.4716701890138,1000,49000,"correct","correct"
"71",16.8677990606725,25.4255459277974,29.8266171634534,26.8646114123901,27.6373317959963,27.6277475350496,31.0527041919456,27.5971284741021,1000,49000,"correct","correct"
"72",11.7012499944639,27.6539797548209,21.6922674145396,26.3946114666297,27.4498518639663,27.3895004288373,22.6325937212815,27.3961951863491,1000,49000,"correct","correct"
"73",16.8754709162021,30.8245691899563,34.5702860885509,27.7854867861933,27.5247671184683,27.4947962310483,33.794202252936,27.492032598413,1000,49000,"correct","correct"
"74",13.4317251240686,24.9436961259275,23.8199395664069,26.8277640180283,27.0883499088704,27.1607880388441,24.2141000425912,27.1944105751681,1000,49000,"correct","correct"
"75",14.5976273220482,21.9469667882221,24.0943738579829,26.0765668871358,27.1959275848121,27.175936992416,25.6079585937176,27.1698655906338,1000,49000,"correct","correct"
"76",14.017945414084,32.8920077733358,27.1171755537449,27.5487042861315,27.5124266971388,27.3880879976142,24.9710985754596,27.402670257706,1000,49000,"correct","correct"
"77",13.0727362285032,24.9114887449999,26.560990886718,26.796807404728,27.5567072658369,27.5555393005287,27.2907406194524,27.5559978999629,1000,49000,"correct","correct"
"78",15.5784948802891,26.0601771368655,29.1792276952211,26.747237703168,27.4391567855859,27.4163353727188,30.3471965900109,27.4176136845871,1000,49000,"correct","correct"
"79",15.4194078706442,29.8172080690922,29.9129653722076,27.40866441796,27.3350132166653,27.4499621738083,28.9812398892288,27.428359280525,1000,49000,"correct","correct"
"80",14.585851797416,28.4492021774796,29.1467529446686,26.0927878923296,27.6369982399601,27.6494299741919,30.5138111325537,27.6365303781085,1000,49000,"correct","correct"
"81",13.3719424186187,27.4405553324283,26.1506048047144,25.5637705266464,27.1476989753586,27.1238315963209,26.1328358959358,27.1203484148122,1000,49000,"correct","correct"
"82",16.8855736258155,24.2969156851455,27.8461587079479,26.7086468060078,27.3314177558297,27.329997468954,28.5925528170277,27.3428461642725,1000,49000,"correct","correct"
"83",12.6508762316675,22.1084389551037,20.300741974963,25.7070545964581,27.3494512424376,27.4000239994751,20.9502524101051,27.3891048750984,1000,49000,"correct","correct"
"84",16.0129254107403,26.4531664914437,27.0148614513378,28.2986814019318,27.5357698126277,27.542724896132,26.4046985245342,27.6181983429407,1000,49000,"correct","correct"
"85",17.1002526324238,28.568324008791,35.6149408235385,30.3697311698149,27.6248164478922,27.6404483835305,34.566761742246,27.5792854540313,1000,49000,"correct","correct"
"86",13.6111271612723,24.9454773978588,28.4676790842757,27.1722751185962,27.2052512326861,27.1774692470823,29.8790216703947,27.1990309250082,1000,49000,"correct","correct"
"87",13.6628577733871,24.2337239116318,25.5156048010616,27.7632146008626,27.4646780060049,27.5295342808853,25.2344902226256,27.5574625861957,1000,49000,"correct","correct"
"88",15.3053551905511,26.5784183679321,28.1267099224518,27.4980414643451,27.3880392730429,27.4427420985732,27.4965706303759,27.4592659818327,1000,49000,"correct","correct"
"89",14.7925038963734,24.5132554632676,25.6666587122555,26.1485046847548,27.1607899836488,27.1909040374076,25.7849010002897,27.1988308798957,1000,49000,"correct","correct"
"90",16.424066802697,23.3804707848739,29.286039920388,26.2599113609394,27.2874991299323,27.2566953606356,29.9676304929522,27.2487698010718,1000,49000,"correct","correct"
"91",14.0177182477284,24.9498453854505,26.9147062214038,27.444090181017,27.451074232303,27.4197515579899,28.0383527135228,27.3863942650661,1000,49000,"correct","correct"
"92",13.5139322273601,22.2008499309798,25.2140782647745,24.8983642584201,27.5063149200888,27.4007208525268,27.1286565337276,27.3174221197724,1000,49000,"correct","correct"
"93",10.3423577180091,32.4870471043332,20.5442214468749,25.7200647761905,27.68851005154,27.6755226937676,21.3833883410079,27.6796143142061,1000,49000,"correct","correct"
"94",13.4036947949045,23.6297811912571,25.3151721602653,26.0306611234236,27.4657493017657,27.4919456153361,26.9494628952662,27.5088008226871,1000,49000,"correct","correct"
"95",12.2513024418609,31.3204401388078,28.5949039235253,27.0559048143251,27.3149239313149,27.2468226554118,28.862490527692,27.2531839035422,1000,49000,"correct","correct"
"96",18.3393957408664,28.3358934864233,35.5209927038932,27.6910398441254,27.5567042355541,27.6523324602077,33.415016075042,27.6231034282156,1000,49000,"correct","correct"
"97",16.2930481173654,24.3784293365077,26.1388089437015,27.9650312748832,27.2387857150845,27.2407921186106,25.8102506073211,27.2450873429628,1000,49000,"correct","correct"
"98",10.2161902277429,24.5948662130375,22.6716983032449,26.3299453281772,27.2690331381981,27.3516756443568,23.1232140759103,27.3471238755582,1000,49000,"correct","correct"
"99",14.2648247518245,23.7792600301054,23.7468071911958,27.5377140031369,27.4692138279014,27.4522513668231,23.9906290200698,27.4655150547562,1000,49000,"correct","correct"
"100",11.514177394436,29.8000556168883,29.8613441677183,26.8664275021235,27.2665434803472,27.3761498499013,29.6272698766122,27.4339414566731,1000,49000,"correct","correct"
"101",11.787436505249,25.032258846457,24.4582715780378,26.4176795594306,27.4757551548152,27.4463357015456,25.8743952524311,27.4367618346999,1000,10000,"correct","correct"
"102",10.2792110955746,27.5328300535554,24.9855607601818,26.5000035151275,27.4898730217299,27.5659655967038,25.369457057101,27.6580945045845,1000,10000,"correct","correct"
"103",11.7596499923493,25.9961407084759,28.6930030717322,25.9690633045766,27.1641754898949,27.1745342494645,29.6301885309867,27.1649056639971,1000,10000,"correct","correct"
"104",13.9399450205914,30.2742561006713,29.5227543463116,29.1778887600632,27.9125583218411,27.8957960987708,29.6672536385067,27.9277358641015,1000,10000,"correct","correct"
"105",12.946702949698,26.999029396089,23.9435873630285,26.389922335896,26.8413756817377,26.9230848905899,24.0235508499784,26.8983930632641,1000,10000,"correct","correct"
"106",10.9835612722858,33.4803785783475,23.91597455997,26.290663875969,27.7668185425772,27.7887095655742,24.5591533190274,27.7973548026727,1000,10000,"correct","correct"
"107",13.9765619814056,29.701718317656,26.5772200869494,27.6140097845648,27.5984429691063,27.4547729404472,25.1876755966258,27.6098911458285,1000,10000,"correct","correct"
"108",16.5926724208363,27.2059179676668,31.4427837740924,27.8745841238514,27.5569058275202,27.5137309700687,32.2570265754872,27.4925390465041,1000,10000,"correct","correct"
"109",15.0210154677053,30.9532093789853,28.3143433081201,28.5841058822714,27.6968783699535,27.8104872926094,27.7222274124011,27.8178371115836,1000,10000,"correct","correct"
"110",15.6961238863629,27.4390963068947,31.8465833645896,27.099223146088,27.7372516835331,27.6980708253329,32.4770540832439,27.6884627253907,1000,10000,"correct","correct"
"111",15.0329178449704,30.1406454070196,33.181928129039,27.4287293785255,27.580084579259,27.5701195833531,30.7611500539989,27.5817139819666,1000,10000,"correct","correct"
"112",12.2908878086413,30.7094298828214,23.3380361761037,27.3597630399254,27.2430284911059,27.2863301400775,24.2615948852076,27.2720885181301,1000,10000,"correct","correct"
"113",11.1754969788666,25.4129272718139,25.3968873440653,28.056494756541,27.7527581128445,27.7902163975871,24.853198630632,27.7799350600123,1000,10000,"correct","correct"
"114",14.5617288022277,26.9947646171485,32.2240472584694,27.4384293162939,27.5121004804215,27.5368601583138,33.0205297399886,27.4938932158853,1000,10000,"correct","correct"
"115",11.8627598962701,28.3635409295417,27.2197994868199,26.4580041732757,27.3486390404008,27.2665226769596,27.621793624268,27.2834876813956,1000,10000,"correct","correct"
"116",14.5593149774347,29.9641295605838,29.9281132295556,27.4488508071766,27.6726723671512,27.6179128273907,30.4427282691133,27.6077767089776,1000,10000,"correct","correct"
"117",14.8531218606144,24.6564478425602,30.2283381123995,28.1705118266057,27.0201063540711,26.9477162878619,29.0812194149424,26.9398896378798,1000,10000,"correct","correct"
"118",16.7966910727139,27.9148304318945,30.0559018886113,26.2802936992937,27.0971235962311,27.1797696176826,30.8575139929985,27.1970130125994,1000,10000,"correct","correct"
"119",13.2255689629065,29.1987670262818,26.4533579377111,27.9916800439966,27.5194260905695,27.5069870249496,27.5322175326602,27.5832347727658,1000,10000,"correct","correct"
"120",14.4260855569533,26.1952379603904,27.7999357749516,28.7248274343599,27.807433108244,27.7541114116539,27.8285529182412,27.741330980511,1000,10000,"correct","correct"
"121",13.722776579544,27.4862718579068,21.6667324740805,27.6271635605353,28.2842635269524,28.3065814296736,22.0038974243926,28.3474070460814,1000,10000,"correct","correct"
"122",15.0599657239841,26.7192813692712,29.9424197355321,27.5610346794643,27.4041639357547,27.3487406689481,31.1081722690001,27.3034756379369,1000,10000,"correct","correct"
"123",15.2056905249613,22.7378499435957,26.051560071302,26.9760337414615,26.8034181028386,26.8530222999823,26.2813094514484,26.816042818027,1000,10000,"correct","correct"
"124",16.0126267250737,21.6631615477226,24.7507778312086,26.4713878457003,27.139151133292,27.2190050678722,25.1555256755944,27.2207955435984,1000,10000,"correct","correct"
"125",14.9680407370598,22.4688804524052,24.7523642434467,27.0738808743747,27.0232579678981,27.053753647536,24.6718773956253,27.0610484498127,1000,10000,"correct","correct"
"126",14.5433608518392,22.6567560300664,24.5467619581654,26.9192479409427,27.3611208408592,27.3659968612256,24.8067124283587,27.422826335008,1000,10000,"correct","correct"
"127",16.1251571288775,30.0713984897236,30.8453776272674,27.6524100324749,27.4936778414552,27.5624274705014,31.6613724555382,27.508623902096,1000,10000,"correct","correct"
"128",14.0787660023653,20.1003510640666,25.0181330768798,27.3801241178526,27.3152055743582,27.3788081112649,26.3410185476665,27.4106575932964,1000,10000,"correct","correct"
"129",13.9398021609494,20.7677953024751,27.9760883342131,28.7996910956465,27.9184593654958,27.8560002976891,27.6923547955318,27.8339544712519,1000,10000,"correct","correct"
"130",10.2871938728783,30.0458745103523,22.3006307473195,26.2197519840223,27.3151258457336,27.2832153783218,21.8460976288319,27.2774170561809,1000,10000,"correct","correct"
"131",13.1979680074366,29.8292723846044,25.7860060955321,26.3512460629266,27.2555142576708,27.2854530807637,26.0190754705386,27.3027288615167,1000,10000,"correct","correct"
"132",14.9802143356913,27.5469605978701,29.1944553521205,28.1496853598665,27.3544017270992,27.3578814286439,28.0205648008097,27.3832092662489,1000,10000,"correct","correct"
"133",15.9594481940464,20.5332806297353,22.45160963272,25.8150736182672,27.4067722678665,27.3341996470233,23.6235053222142,27.1486896567302,1000,10000,"correct","correct"
"134",15.5758890688852,25.7176556282855,25.6124808747406,26.4753281938829,27.987482971209,28.0141045685435,26.8290723356723,27.991070033703,1000,10000,"correct","correct"
"135",14.1885628395601,23.6687640734076,27.9211238638542,27.1822200940693,27.0616031838871,27.0141200042867,28.5151580935856,27.0030458713202,1000,10000,"correct","correct"
"136",15.4798571885197,26.3637126072879,25.324456015792,24.7836376181346,27.0455022354875,27.0638607048897,25.8259563938699,27.0619146100413,1000,10000,"correct","correct"
"137",16.0985561430338,27.0570512246249,30.5788595981722,28.2851771554272,27.5309437813279,27.5301436600373,30.305297922688,27.5186088808326,1000,10000,"correct","correct"
"138",15.3347181317992,26.5085022712649,25.740722744054,26.7748458692646,27.5175718585303,27.4589830275925,26.2811298621435,27.4461539566333,1000,10000,"correct","correct"
"139",12.9525102777584,25.560528281157,24.8242346260767,27.1477627845785,27.2331568319191,27.2584610840565,23.8107084327686,27.259481233918,1000,10000,"correct","correct"
"140",13.2341420803568,24.7693242321085,29.7752754467166,27.1259084759693,27.5144143573226,27.3994171733225,30.6965071362357,27.4455919643477,1000,10000,"correct","correct"
"141",13.5663371283234,30.0685011855168,29.7423456592494,28.1469651845006,27.6284173754111,27.563035257936,28.6920440126369,27.564077801697,1000,10000,"correct","correct"
"142",13.2924237819014,26.2449636884839,19.3318411520828,25.0277322303982,26.7192503868747,26.6988690069095,20.2958163428905,26.7300729385578,1000,10000,"correct","correct"
"143",12.1742798337331,26.6162320701289,22.6732679296624,27.3846316231091,27.4146791405372,27.4319244029144,22.6049400372158,27.427088989067,1000,10000,"correct","correct"
"144",13.3284587334226,27.1915584940925,24.5880990122177,25.690796500813,27.3422280384713,27.3069609598958,24.9706964268684,27.3159111578361,1000,10000,"correct","correct"
"145",12.4027905678101,29.0496632825866,29.5848128642813,26.6960461061186,27.1296427152303,27.2138428664433,28.2749380210168,27.2038969964288,1000,10000,"correct","correct"
"146",15.1683348825646,27.1401686810481,24.3445225816652,26.2795840785569,27.0151842331498,26.9006082956838,25.0209913255138,26.8778416325615,1000,10000,"correct","correct"
"147",15.8583413378458,27.7354181419348,26.4880349750005,26.8334402314402,27.3478749623337,27.3482880695027,25.7164463402967,27.3442186919729,1000,10000,"correct","correct"
"148",15.1235195824088,28.4098540855056,27.2170939992009,25.4050186984656,26.9609389785854,26.9986201186951,28.3907179695623,27.0049347997308,1000,10000,"correct","correct"
"149",10.2944173987422,25.9801850274777,25.9619094700707,27.1590015399594,26.9295664524012,26.9970630944806,25.4272900822539,27.0495420959102,1000,10000,"correct","correct"
"150",15.0588719164825,30.4797986771946,27.7052864037048,26.7254757426688,26.7621055967525,26.8440158695631,28.0983002408425,26.8862619384874,1000,10000,"correct","correct"
"151",13.7162030792675,27.851339063479,24.3860320533745,27.130721880774,27.8774830618504,27.982316105733,25.2829253114874,27.9895540353937,1000,10000,"correct","correct"
"152",15.7967936805884,23.6399602464749,26.9018961903735,26.9657401696061,27.1340978014836,27.2305167568404,28.3640776020041,27.2968895326697,1000,10000,"correct","correct"
"153",12.7442272852327,33.8448127731516,21.948342638612,26.383877737092,27.5636580708475,27.5886285157074,21.5966053269857,27.643302887713,1000,10000,"correct","correct"
"154",12.6452109541213,26.9955271012056,27.248820968657,28.2902307988751,27.4662898943154,27.4343258372417,26.5628708292269,27.3336306735347,1000,10000,"correct","correct"
"155",13.9719471332306,27.6562427797831,30.2718648958795,27.1536354422795,27.474052741538,27.4216257757974,29.3611484680427,27.421888572785,1000,10000,"correct","correct"
"156",16.6803518534512,21.0828006280057,30.429465154699,26.8382558209577,27.5778123545179,27.6055137799997,30.6762547027279,27.5707674668969,1000,10000,"correct","correct"
"157",12.5731763727857,23.813725856312,24.278211858151,26.5528636291828,27.0287433718152,27.0341465246876,25.2241951647214,27.0250700541638,1000,10000,"correct","correct"
"158",14.2723573279298,28.3170003806581,30.4976832430265,27.7734073894813,27.1195400299552,27.0762514470227,30.1068904886226,27.1213567849115,1000,10000,"correct","correct"
"159",12.1864273867148,27.8242566758568,29.3395630895536,27.855907320621,27.4302651635317,27.4446785029692,26.9397556270322,27.4346671838118,1000,10000,"correct","correct"
"160",17.9159290256923,24.8538174313108,32.2875989059189,28.35132483242,26.6507204284489,26.51819202981,31.811934191354,26.5093073371321,1000,10000,"correct","correct"
"161",15.3194116801815,24.1533164823106,25.4895928172227,27.4750601873457,27.5078265952484,27.3967532321691,24.4419948041523,27.4098452039519,1000,10000,"correct","correct"
"162",13.2859447305471,25.5087297813703,25.2094140983958,25.8169662402087,26.6546178878719,26.5925914499837,24.2351806428716,26.5905099459267,1000,10000,"correct","correct"
"163",11.2941229004531,31.2346859199169,28.898456223245,27.9942931172031,27.6366949727717,27.7287966430457,27.8770459384182,27.7329505398753,1000,10000,"correct","correct"
"164",15.3940480612947,30.034791768738,29.3033883526342,29.6287524384274,27.6237703409608,27.7406331718483,30.2167737531148,27.8033311102435,1000,10000,"correct","correct"
"165",11.8128123327518,28.9828859515767,27.3993748614834,28.4275342875412,27.6473643750271,27.6834294843368,26.0461482298299,27.6781924447921,1000,10000,"correct","correct"
"166",13.7813693089342,32.7124044482779,31.0017053779386,27.8864081051289,27.6966701784312,27.8192213852901,30.4719983750836,27.794750731419,1000,10000,"correct","correct"
"167",11.9894419388811,34.0672001807549,27.779039394451,26.3871258350202,27.3454650601597,27.4143955166055,27.8946180722669,27.4126691567459,1000,10000,"correct","correct"
"168",14.5411738299161,28.4931980672233,29.4523973101705,28.2197405501942,27.7753568792371,27.8426132266332,28.9969403449297,27.789947833752,1000,10000,"correct","correct"
"169",13.2942387079013,25.6776333679816,28.0322973223965,28.9670179981736,27.1213210896432,27.1196031324798,28.3251529878501,27.1205601895106,1000,10000,"correct","correct"
"170",16.9022896018119,28.7285418159553,28.5645221326026,28.5845429777924,28.0367761874293,27.9719208528216,27.5586594454707,27.9834060605923,1000,10000,"correct","correct"
"171",15.2439079515297,27.3557983431553,32.4249770534952,28.2327431511507,27.1511769740944,27.1696809553715,31.3076508638116,27.1748423976066,1000,10000,"correct","correct"
"172",14.6736830032614,30.0782229475761,27.1501953008683,26.7919797580329,27.5960552675753,27.5285358297277,27.3916616910918,27.5323634301183,1000,10000,"correct","correct"
"173",11.2694727041834,25.8987053288817,24.662975878252,26.1721732446075,27.4931343674246,27.5569060750659,26.9305775967409,27.5592272373429,1000,10000,"correct","correct"
"174",12.8862909332458,28.6402946299501,21.2875169520963,25.483107527743,27.7335966185712,27.6914834216946,22.6076688165278,27.689548277976,1000,10000,"correct","correct"
"175",16.3793025572764,22.4791456702167,29.0029771582568,26.09358421694,26.9137771463807,26.8805452875896,29.4148711482201,26.8780513434615,1000,10000,"correct","correct"
"176",11.8933286412758,33.5525114792445,32.5199822324135,25.8692142219761,27.1452467767977,27.1591802379211,31.0387372045862,27.1960953826523,1000,10000,"correct","correct"
"177",13.1835459553719,25.9877066192095,22.8078599380022,26.5392363421153,27.3651180860309,27.3565806850354,25.0122441298536,27.3341097643213,1000,10000,"correct","correct"
"178",12.5945897901658,26.4413696958071,27.4660652630385,25.6154120325211,27.4380295353511,27.3579353805159,26.6065557485498,27.3756853343424,1000,10000,"correct","correct"
"179",16.108431101649,28.904332119577,29.053459480238,29.7967155471079,27.8949085930121,27.8293966073289,28.4261094788013,27.8155157028912,1000,10000,"correct","correct"
"180",12.5056546467179,28.9082490764499,27.9066057322779,27.035705781211,28.1169905944357,28.2177968305581,28.9885883358809,28.2391452033165,1000,10000,"correct","correct"
"181",13.1538793064819,29.0897421772184,29.2147605279669,26.89451074719,26.8482479504379,26.9191948514726,26.7553669097563,26.8953243438754,1000,10000,"correct","correct"
"182",14.0820449650161,25.208687525324,24.6121678010138,26.0395039891942,27.1344279332156,27.0785102769451,25.7345120488369,27.0696649796111,1000,10000,"correct","correct"
"183",13.2404653888306,28.9282722734343,28.2089684610817,27.5320305840173,27.569842983368,27.4992406023754,26.788202011407,27.5582088666309,1000,10000,"correct","correct"
"184",17.1514346512771,30.7336437013072,33.8553966116033,26.5952543375818,27.1251794820455,27.0338935888489,33.261621024724,27.0515357073318,1000,10000,"correct","correct"
"185",15.2957423033667,29.3000645894257,26.2657619445373,27.5962489563677,27.355074989886,27.3652497436684,25.61685268356,27.393430728917,1000,10000,"correct","correct"
"186",13.5488608575336,29.8038310751283,27.1059729438712,27.3776315536543,28.3659698684068,28.3755220271822,26.7557179069587,28.379069035372,1000,10000,"correct","correct"
"187",15.7852469253054,29.5429924269564,25.2982910449891,26.9464549325302,27.4734087199055,27.5524872882504,25.6988732202274,27.4936632300283,1000,10000,"correct","correct"
"188",15.6792455072958,22.9939906526703,25.3016979212569,26.3180165218933,26.9291056893298,26.8802777495303,25.4301908781031,26.8824655850524,1000,10000,"correct","correct"
"189",10.1089542768201,24.8241644233827,22.5124401212667,27.4531348348499,27.013154243204,27.1269026824483,23.6682608260593,27.1634929062525,1000,10000,"correct","correct"
"190",13.8512405564478,30.9264315002197,27.6643660452739,27.5947256860123,27.4171361302005,27.4650114204808,28.2454242097279,27.4564777772065,1000,10000,"correct","correct"
